workerid,proliferate.condition,id,response,sentence,slide_number_in_experiment,strangeSentence,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
16,condition1,165750:14,1,"i've driven <strong>some, but not all</strong>, uh, tauruses  over the last couple of years when i've been on business trips . uh, as rental cars.",18,0,[],,,,4,-1,-1,Male,English,Firefox,Windows,1024,1280,4.65655,
16,condition1,126761:25,6,"e-, even in <strong>some, but not all</strong> families some people talk a little bit different.",19,0,[],,,,4,-1,-1,Male,English,Firefox,Windows,1024,1280,4.65655,
16,condition1,4528:7,7,"and <strong>some, but not all</strong> of them fizzled out",20,0,[],,,,4,-1,-1,Male,English,Firefox,Windows,1024,1280,4.65655,
16,condition1,47420:60,5,"and i never had  to watch the news not, you know, not like <strong>some, but not all</strong> people hour and a half a day or anything.",21,1,[],,,,4,-1,-1,Male,English,Firefox,Windows,1024,1280,4.65655,
16,condition1,24418:16,1,"they actually should do <strong>some, but not all</strong> reading",22,1,[],,,,4,-1,-1,Male,English,Firefox,Windows,1024,1280,4.65655,
16,condition1,164110:55,2,"i think that we're going  to be, uh, owning a mini van for <strong>some, but not all</strong> years  to come.",23,0,[],,,,4,-1,-1,Male,English,Firefox,Windows,1024,1280,4.65655,
16,condition1,13059:11,7,"i sold <strong>some, but not all</strong> of them,",24,0,[],,,,4,-1,-1,Male,English,Firefox,Windows,1024,1280,4.65655,
8,condition1,example1,6,,2,,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,example2,1,,3,,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,150826:22,6,"but i wonder if maybe in <strong>some, but not all</strong> civil cases it doesn't work as well.",5,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,37224:9,6,"but in <strong>some, but not all</strong> ways i think we are expected  to do it all.",6,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,77264:6,6,"and <strong>some, but not all</strong> people said to me,"" well, that's our wintertime.""",7,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,47262:53,1,"the, uh, the movie, the doors, has so-, <strong>some, but not all</strong> nice desert scenes,",8,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,26291:55,6,"and, and, it's, it's limited application in <strong>some, but not all</strong> respects.",9,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,164050:47,6,"but there's so many occasions when i've had  to move <strong>some, but not all</strong> members of the family or do this or that ,",10,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,89580:13,6,"and i enjoy <strong>some, but not all</strong> of the michael j. fox movies.",11,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,103477:18,6,"but i know in <strong>some, but not all</strong> areas, it's really, it, it really is bad.",12,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,38898:13,6,"and i did <strong>some, but not all</strong> of that.",13,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,135535:24,6,"and then make movies out of <strong>some, but not all</strong> of them.",14,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,152284:11,6,"like in <strong>some, but not all</strong> of the large oil companies. there has been massive lay offs.",15,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,138155:36,1,"and i kind of drew up some simple plans to make <strong>some, but not all</strong> book shelves",16,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,83988:6,6,"and <strong>some, but not all</strong> people will still buy them, you know,",17,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,165750:14,1,"i've driven <strong>some, but not all</strong>, uh, tauruses  over the last couple of years when i've been on business trips . uh, as rental cars.",18,1,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,126761:25,4,"e-, even in <strong>some, but not all</strong> families some people talk a little bit different.",19,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,4528:7,6,"and <strong>some, but not all</strong> of them fizzled out",20,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,47420:60,2,"and i never had  to watch the news not, you know, not like <strong>some, but not all</strong> people hour and a half a day or anything.",21,1,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,24418:16,1,"they actually should do <strong>some, but not all</strong> reading",22,1,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,164110:55,1,"i think that we're going  to be, uh, owning a mini van for <strong>some, but not all</strong> years  to come.",23,1,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
8,condition1,13059:11,6,"i sold <strong>some, but not all</strong> of them,",24,0,[],,Yes,,-1,2,1,Female,English,Chrome,Mac,768,1366,9.234383333333334,
15,condition1,example1,5,,2,,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,example2,3,,3,,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,150826:22,6,"but i wonder if maybe in <strong>some, but not all</strong> civil cases it doesn't work as well.",5,0,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,37224:9,6,"but in <strong>some, but not all</strong> ways i think we are expected  to do it all.",6,0,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,77264:6,3,"and <strong>some, but not all</strong> people said to me,"" well, that's our wintertime.""",7,0,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,47262:53,1,"the, uh, the movie, the doors, has so-, <strong>some, but not all</strong> nice desert scenes,",8,1,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,26291:55,7,"and, and, it's, it's limited application in <strong>some, but not all</strong> respects.",9,0,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,164050:47,5,"but there's so many occasions when i've had  to move <strong>some, but not all</strong> members of the family or do this or that ,",10,0,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,89580:13,7,"and i enjoy <strong>some, but not all</strong> of the michael j. fox movies.",11,0,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,103477:18,6,"but i know in <strong>some, but not all</strong> areas, it's really, it, it really is bad.",12,0,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,38898:13,5,"and i did <strong>some, but not all</strong> of that.",13,0,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,135535:24,7,"and then make movies out of <strong>some, but not all</strong> of them.",14,0,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,152284:11,7,"like in <strong>some, but not all</strong> of the large oil companies. there has been massive lay offs.",15,0,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,138155:36,1,"and i kind of drew up some simple plans to make <strong>some, but not all</strong> book shelves",16,1,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,83988:6,5,"and <strong>some, but not all</strong> people will still buy them, you know,",17,0,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,165750:14,1,"i've driven <strong>some, but not all</strong>, uh, tauruses  over the last couple of years when i've been on business trips . uh, as rental cars.",18,1,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,126761:25,4,"e-, even in <strong>some, but not all</strong> families some people talk a little bit different.",19,1,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,4528:7,7,"and <strong>some, but not all</strong> of them fizzled out",20,0,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,47420:60,6,"and i never had  to watch the news not, you know, not like <strong>some, but not all</strong> people hour and a half a day or anything.",21,1,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,24418:16,1,"they actually should do <strong>some, but not all</strong> reading",22,1,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,164110:55,1,"i think that we're going  to be, uh, owning a mini van for <strong>some, but not all</strong> years  to come.",23,1,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
15,condition1,13059:11,7,"i sold <strong>some, but not all</strong> of them,",24,0,[],39,Yes,,4,2,1,Male,english,Chrome,Windows,864,1536,3.15385,
20,condition1,example1,6,,2,,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,example2,2,,3,,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,150826:22,6,"but i wonder if maybe in <strong>some, but not all</strong> civil cases it doesn't work as well.",5,0,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,37224:9,3,"but in <strong>some, but not all</strong> ways i think we are expected  to do it all.",6,1,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,77264:6,2,"and <strong>some, but not all</strong> people said to me,"" well, that's our wintertime.""",7,1,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,47262:53,2,"the, uh, the movie, the doors, has so-, <strong>some, but not all</strong> nice desert scenes,",8,1,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,26291:55,6,"and, and, it's, it's limited application in <strong>some, but not all</strong> respects.",9,0,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,164050:47,4,"but there's so many occasions when i've had  to move <strong>some, but not all</strong> members of the family or do this or that ,",10,0,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,89580:13,6,"and i enjoy <strong>some, but not all</strong> of the michael j. fox movies.",11,0,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,103477:18,2,"but i know in <strong>some, but not all</strong> areas, it's really, it, it really is bad.",12,0,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,38898:13,6,"and i did <strong>some, but not all</strong> of that.",13,0,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,135535:24,3,"and then make movies out of <strong>some, but not all</strong> of them.",14,0,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,152284:11,6,"like in <strong>some, but not all</strong> of the large oil companies. there has been massive lay offs.",15,0,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,138155:36,3,"and i kind of drew up some simple plans to make <strong>some, but not all</strong> book shelves",16,1,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,83988:6,3,"and <strong>some, but not all</strong> people will still buy them, you know,",17,1,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,165750:14,2,"i've driven <strong>some, but not all</strong>, uh, tauruses  over the last couple of years when i've been on business trips . uh, as rental cars.",18,0,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,126761:25,2,"e-, even in <strong>some, but not all</strong> families some people talk a little bit different.",19,0,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,4528:7,6,"and <strong>some, but not all</strong> of them fizzled out",20,0,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,47420:60,4,"and i never had  to watch the news not, you know, not like <strong>some, but not all</strong> people hour and a half a day or anything.",21,0,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,24418:16,2,"they actually should do <strong>some, but not all</strong> reading",22,1,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,164110:55,2,"i think that we're going  to be, uh, owning a mini van for <strong>some, but not all</strong> years  to come.",23,1,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
20,condition1,13059:11,6,"i sold <strong>some, but not all</strong> of them,",24,0,[],,Yes,,-1,-1,-1,,,Chrome,Windows,1152,2048,3.6927333333333334,
22,condition1,example1,7,,2,,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,example2,1,,3,,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,150826:22,6,"but i wonder if maybe in <strong>some, but not all</strong> civil cases it doesn't work as well.",5,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,37224:9,6,"but in <strong>some, but not all</strong> ways i think we are expected  to do it all.",6,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,77264:6,1,"and <strong>some, but not all</strong> people said to me,"" well, that's our wintertime.""",7,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,47262:53,1,"the, uh, the movie, the doors, has so-, <strong>some, but not all</strong> nice desert scenes,",8,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,26291:55,7,"and, and, it's, it's limited application in <strong>some, but not all</strong> respects.",9,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,164050:47,5,"but there's so many occasions when i've had  to move <strong>some, but not all</strong> members of the family or do this or that ,",10,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,89580:13,6,"and i enjoy <strong>some, but not all</strong> of the michael j. fox movies.",11,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,103477:18,7,"but i know in <strong>some, but not all</strong> areas, it's really, it, it really is bad.",12,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,38898:13,2,"and i did <strong>some, but not all</strong> of that.",13,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,135535:24,6,"and then make movies out of <strong>some, but not all</strong> of them.",14,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,152284:11,6,"like in <strong>some, but not all</strong> of the large oil companies. there has been massive lay offs.",15,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,138155:36,1,"and i kind of drew up some simple plans to make <strong>some, but not all</strong> book shelves",16,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,83988:6,7,"and <strong>some, but not all</strong> people will still buy them, you know,",17,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,165750:14,1,"i've driven <strong>some, but not all</strong>, uh, tauruses  over the last couple of years when i've been on business trips . uh, as rental cars.",18,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,126761:25,6,"e-, even in <strong>some, but not all</strong> families some people talk a little bit different.",19,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,4528:7,7,"and <strong>some, but not all</strong> of them fizzled out",20,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,47420:60,6,"and i never had  to watch the news not, you know, not like <strong>some, but not all</strong> people hour and a half a day or anything.",21,1,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,24418:16,1,"they actually should do <strong>some, but not all</strong> reading",22,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,164110:55,1,"i think that we're going  to be, uh, owning a mini van for <strong>some, but not all</strong> years  to come.",23,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
22,condition1,13059:11,6,"i sold <strong>some, but not all</strong> of them,",24,0,[],,Yes,,-1,-1,-1,Female,,Chrome,Windows,1200,1600,2.6925833333333333,
18,condition1,example1,4,,2,,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,example1,4,,2,,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,example1,4,,2,,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,example1,4,,2,,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,example1,4,,2,,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,example1,5,,2,,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,example2,5,,3,,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,example2,3,,3,,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,150826:22,5,"but i wonder if maybe in <strong>some, but not all</strong> civil cases it doesn't work as well.",5,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,37224:9,3,"but in <strong>some, but not all</strong> ways i think we are expected  to do it all.",6,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,77264:6,5,"and <strong>some, but not all</strong> people said to me,"" well, that's our wintertime.""",7,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,47262:53,3,"the, uh, the movie, the doors, has so-, <strong>some, but not all</strong> nice desert scenes,",8,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,26291:55,5,"and, and, it's, it's limited application in <strong>some, but not all</strong> respects.",9,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,164050:47,3,"but there's so many occasions when i've had  to move <strong>some, but not all</strong> members of the family or do this or that ,",10,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,89580:13,5,"and i enjoy <strong>some, but not all</strong> of the michael j. fox movies.",11,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,103477:18,3,"but i know in <strong>some, but not all</strong> areas, it's really, it, it really is bad.",12,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,38898:13,5,"and i did <strong>some, but not all</strong> of that.",13,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,135535:24,3,"and then make movies out of <strong>some, but not all</strong> of them.",14,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,152284:11,5,"like in <strong>some, but not all</strong> of the large oil companies. there has been massive lay offs.",15,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,138155:36,3,"and i kind of drew up some simple plans to make <strong>some, but not all</strong> book shelves",16,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,83988:6,5,"and <strong>some, but not all</strong> people will still buy them, you know,",17,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,165750:14,3,"i've driven <strong>some, but not all</strong>, uh, tauruses  over the last couple of years when i've been on business trips . uh, as rental cars.",18,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,126761:25,5,"e-, even in <strong>some, but not all</strong> families some people talk a little bit different.",19,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,4528:7,3,"and <strong>some, but not all</strong> of them fizzled out",20,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,47420:60,5,"and i never had  to watch the news not, you know, not like <strong>some, but not all</strong> people hour and a half a day or anything.",21,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,24418:16,3,"they actually should do <strong>some, but not all</strong> reading",22,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,164110:55,5,"i think that we're going  to be, uh, owning a mini van for <strong>some, but not all</strong> years  to come.",23,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
18,condition1,13059:11,5,"i sold <strong>some, but not all</strong> of them,",24,0,[],,Confused,,-1,-1,-1,,,Chrome,Mac,900,1440,2.068566666666667,
19,condition1,example1,6,,2,,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,example2,1,,3,,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,150826:22,6,"but i wonder if maybe in <strong>some, but not all</strong> civil cases it doesn't work as well.",5,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,37224:9,1,"but in <strong>some, but not all</strong> ways i think we are expected  to do it all.",6,1,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,77264:6,2,"and <strong>some, but not all</strong> people said to me,"" well, that's our wintertime.""",7,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,47262:53,1,"the, uh, the movie, the doors, has so-, <strong>some, but not all</strong> nice desert scenes,",8,1,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,26291:55,5,"and, and, it's, it's limited application in <strong>some, but not all</strong> respects.",9,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,164050:47,4,"but there's so many occasions when i've had  to move <strong>some, but not all</strong> members of the family or do this or that ,",10,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,89580:13,7,"and i enjoy <strong>some, but not all</strong> of the michael j. fox movies.",11,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,103477:18,5,"but i know in <strong>some, but not all</strong> areas, it's really, it, it really is bad.",12,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,38898:13,6,"and i did <strong>some, but not all</strong> of that.",13,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,135535:24,7,"and then make movies out of <strong>some, but not all</strong> of them.",14,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,152284:11,6,"like in <strong>some, but not all</strong> of the large oil companies. there has been massive lay offs.",15,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,138155:36,1,"and i kind of drew up some simple plans to make <strong>some, but not all</strong> book shelves",16,1,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,83988:6,5,"and <strong>some, but not all</strong> people will still buy them, you know,",17,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,165750:14,3,"i've driven <strong>some, but not all</strong>, uh, tauruses  over the last couple of years when i've been on business trips . uh, as rental cars.",18,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,126761:25,6,"e-, even in <strong>some, but not all</strong> families some people talk a little bit different.",19,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,4528:7,6,"and <strong>some, but not all</strong> of them fizzled out",20,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,47420:60,5,"and i never had  to watch the news not, you know, not like <strong>some, but not all</strong> people hour and a half a day or anything.",21,1,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,24418:16,1,"they actually should do <strong>some, but not all</strong> reading",22,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,164110:55,3,"i think that we're going  to be, uh, owning a mini van for <strong>some, but not all</strong> years  to come.",23,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
19,condition1,13059:11,6,"i sold <strong>some, but not all</strong> of them,",24,0,[],30,Yes,Thanks for setting up this minicourse!,4,2,0,Male,English,Safari,Mac,900,1440,3.2537666666666665,
